run,time,nnz,rmse
26,460.003,2056,79.89382311
26,470.0014172,2056,79.89382311
26,480.0032928,2056,79.89382311
26,490.0013041,2056,79.89382311
26,500.0027254,2056,79.89382311
26,510.0015402,2056,79.89382311
26,520.0026743,2056,79.89382311
26,530.0025282,2056,79.89382311
26,540.0015602,2056,79.89382311
26,550.0039244,2057,79.87440092
26,560.0022511,2057,79.87440092
26,570.0000746,2057,79.87440092
26,580.0002906,2057,79.87440092
26,590.0011857,2057,79.87440092
26,600.0021067,2057,79.87440092
26,610.0035686,2057,79.87440092
26,620.0027804,2057,79.87440092
26,630.0003328,2057,79.87440092
26,640.00036,2057,79.87440092
26,650.0002341,2057,79.87440092
26,660.0036356,2057,79.87440092
26,670.0036206,2057,79.87440092
26,680.0004125,2057,79.87440092
26,690.0017848,2057,79.87440092
26,700.0027502,2057,79.87440092
26,710.0018225,2057,79.87440092
26,720.0020163,2057,79.87440092
26,730.000015,2057,79.87440092
26,740.0002351,2057,79.87440092
26,750.0005872,2057,79.87440092
26,760.0016732,2057,79.87440092
26,770.0023651,2057,79.87440092
26,780.0057073,2057,79.87440092
26,790.0030353,2057,79.87440092
26,800.0041077,2057,79.87440092
26,810.0009696,2057,79.87440092
26,820.0026217,2057,79.87440092
26,830.0035608,2057,79.87440092
26,840.0003352,2057,79.87440092
26,850.0008607,2057,79.87440092
26,860.0029607,2057,79.87440092
26,870.0002851,2057,79.87440092
26,880.0026898,2057,79.87440092
26,890.0020528,2057,79.87440092
26,900.0012147,2057,79.87440092
26,910.0001986,2057,79.87440092
26,920.0004876,2057,79.87440092
26,930.0015399,2057,79.87440092
26,940.00302,2057,79.87440092
26,950.0012002,2057,79.87440092
26,960.001811,2057,79.87440092
26,970.0031571,2057,79.87440092
26,980.0005102,2057,79.87440092
26,990.000484,2057,79.87440092
26,1000.001546,2057,79.87440092
26,1010.003432,2057,79.87440092
26,1020.001717,2057,79.87440092
26,1030.00133,2057,79.87440092
26,1040.002343,2057,79.87440092
26,1050.000864,2057,79.87440092
26,1060.002331,2057,79.87440092
26,1070.00073,2057,79.87440092
26,1080.003328,2057,79.87440092
26,1090.00151,2057,79.87440092
26,1100.000683,2057,79.87440092
26,1110.001638,2057,79.87440092
26,1120.000407,2057,79.87440092
26,1130.000549,2057,79.87440092
26,1140.001937,2057,79.87440092
26,1150.000998,2057,79.87440092
26,1160.000927,2057,79.87440092
26,1170.000411,2057,79.87440092
26,1180.000718,2057,79.87440092
26,1190.002994,2057,79.87440092
26,1200.000345,2057,79.87440092
27,10.00138974,0,nan
27,20.00362754,0,nan
27,30.00134373,0,nan
27,40.00111842,0,nan
27,50.00106311,1,79.73484561
27,60.002527,1,79.73484561
27,70.00102544,1,79.73484561
27,80.0016005,1,79.73484561
27,90.00186872,2,83.29993802
27,100.0040655,969,83.74373949
27,110.0015945,969,83.74373949
27,120.0016191,969,83.74373949
27,130.0024891,969,83.74373949
27,140.0028048,969,83.74373949
27,150.0049822,969,83.74373949
27,160.0003419,969,83.74373949
27,170.0008285,969,83.74373949
27,180.0007071,969,83.74373949
27,190.0027966,969,83.74373949
27,200.0011899,969,83.74373949
27,210.0048997,969,83.74373949
27,220.0017657,969,83.74373949
27,230.0017684,969,83.74373949
27,240.0026908,969,83.74373949
27,250.0033598,969,83.74373949
27,260.0020926,969,83.74373949
27,270.0013959,969,83.74373949
27,280.0036359,969,83.74373949
27,290.0015352,969,83.74373949
27,300.0034568,969,83.74373949
27,310.0005174,969,83.74373949
27,320.0029202,969,83.74373949
27,330.0006089,969,83.74373949
27,340.0055854,969,83.74373949
27,350.0024672,969,83.74373949
27,360.0031576,969,83.74373949
27,370.0037169,969,83.74373949
27,380.0028579,969,83.74373949
27,390.0019467,969,83.74373949
27,400.0008984,970,83.70056175
27,410.0012324,970,83.70056175
27,420.0005407,970,83.70056175
27,430.0017173,970,83.70056175
27,440.0006199,971,83.65745087
27,450.0021424,971,83.65745087
27,460.0002646,971,83.65745087
27,470.0020595,971,83.65745087
27,480.0041749,971,83.65745087
27,490.0045524,971,83.65745087
27,500.0027606,971,83.65745087
27,510.0010734,971,83.65745087
27,520.0012443,971,83.65745087
27,530.0010102,971,83.65745087
27,540.0028458,971,83.65745087
27,550.0001445,971,83.65745087
27,560.0022445,971,83.65745087
27,570.0023246,971,83.65745087
27,580.0022705,971,83.65745087
27,590.0010743,971,83.65745087
27,600.0000606,971,83.65745087
27,610.0050077,971,83.65745087
27,620.0025063,971,83.65745087
27,630.0011926,971,83.65745087
27,640.0026557,971,83.65745087
27,650.0011461,971,83.65745087
27,660.0007041,971,83.65745087
27,670.0061183,971,83.65745087
27,680.0005155,971,83.65745087
27,690.0003276,971,83.65745087
27,700.0010507,971,83.65745087
27,710.0014331,971,83.65745087
27,720.0054302,971,83.65745087
27,730.0015464,971,83.65745087
27,740.0001223,971,83.65745087
27,750.0029306,971,83.65745087
27,760.0017903,971,83.65745087
27,770.002737,971,83.65745087
27,780.0035343,971,83.65745087
27,790.0029247,971,83.65745087
27,800.0025687,971,83.65745087
27,810.0034022,971,83.65745087
27,820.0007586,971,83.65745087
27,830.0006444,971,83.65745087
27,840.0013068,971,83.65745087
27,850.0001817,971,83.65745087
27,860.0022707,971,83.65745087
27,870.0033441,971,83.65745087
27,880.0023098,971,83.65745087
27,890.0025964,971,83.65745087
27,900.0004852,971,83.65745087
27,910.0016844,971,83.65745087
27,920.0007606,971,83.65745087
27,930.0016255,971,83.65745087
27,940.0022771,971,83.65745087
27,950.0005755,971,83.65745087
27,960.0025992,971,83.65745087
27,970.0024703,971,83.65745087
27,980.0013452,971,83.65745087
27,990.0012953,971,83.65745087
27,1000.001657,971,83.65745087
27,1010.003195,971,83.65745087
27,1020.002179,971,83.65745087
27,1030.002209,971,83.65745087
27,1040.001826,971,83.65745087
27,1050.002996,971,83.65745087
27,1060.005764,971,83.65745087
27,1070.000266,971,83.65745087
27,1080.002785,971,83.65745087
27,1090.002405,971,83.65745087
27,1100.001839,971,83.65745087
27,1110.001568,971,83.65745087
27,1120.00089,971,83.65745087
27,1130.002007,971,83.65745087
27,1140.000817,971,83.65745087
27,1150.002896,971,83.65745087
27,1160.000957,971,83.65745087
27,1170.00022,971,83.65745087
27,1180.000032,971,83.65745087
27,1190.004718,971,83.65745087
27,1200.001675,971,83.65745087
28,10.00434875,1,79.75308197
28,20.00257111,1,79.75308197
28,30.00546885,1,79.75308197
28,40.00552487,1,79.75308197
28,50.00093031,1,79.75308197
28,60.00455618,1,79.75308197
28,70.0063746,1,79.75308197
28,80.00129437,1,79.75308197
28,90.0013051,1,79.75308197
28,100.0066297,1,79.75308197
28,110.005527,484,86.27493387
28,120.0033243,484,86.27493387
28,130.0052094,484,86.27493387
28,140.0046535,484,86.27493387
28,150.0212872,484,86.27493387
28,160.0001893,484,86.27493387
28,170.0033846,484,86.27493387
28,180.0047746,484,86.27493387
28,190.0073421,484,86.27493387
28,200.0017653,484,86.27493387
28,210.0064926,484,86.27493387
28,220.0030468,484,86.27493387
28,230.0067828,484,86.27493387
28,240.0053942,484,86.27493387
28,250.006351,484,86.27493387
28,260.0040221,484,86.27493387
28,270.0047073,484,86.27493387
28,280.0039296,484,86.27493387
28,290.001792,484,86.27493387
28,300.0030305,484,86.27493387
28,310.0069211,484,86.27493387
28,320.0051937,484,86.27493387
28,330.0044794,484,86.27493387
28,340.0074425,484,86.27493387
28,350.0000696,484,86.27493387
28,360.0001612,484,86.27493387
28,370.006053,484,86.27493387
28,380.0029049,484,86.27493387
28,390.0048504,484,86.27493387
28,400.0011601,484,86.27493387
28,410.0021856,484,86.27493387
28,420.004667,484,86.27493387
28,430.0103366,484,86.27493387
28,440.003438,484,86.27493387
28,450.0057356,484,86.27493387
28,460.0031486,484,86.27493387
28,470.006016,484,86.27493387
28,480.0022674,484,86.27493387
28,490.0032935,484,86.27493387
28,500.0085156,484,86.27493387
28,510.0072362,484,86.27493387
28,520.0078325,484,86.27493387
28,530.0055099,484,86.27493387
28,540.0097215,484,86.27493387
28,550.0019124,484,86.27493387
28,560.0064814,484,86.27493387
28,570.0036836,484,86.27493387
28,580.0028861,484,86.27493387
28,590.0001314,484,86.27493387
28,600.0010514,484,86.27493387
28,610.0080373,484,86.27493387
28,620.0017204,484,86.27493387
28,630.0047922,484,86.27493387
28,640.0085077,484,86.27493387
28,650.0034528,484,86.27493387
28,660.0075707,484,86.27493387
28,670.0015838,484,86.27493387
28,680.0044882,484,86.27493387
28,690.0055528,484,86.27493387
28,700.0013442,484,86.27493387
28,710.0036533,484,86.27493387
28,720.0046165,484,86.27493387
28,730.0068903,484,86.27493387
28,740.0060539,484,86.27493387
28,750.0027509,484,86.27493387
28,760.0035553,484,86.27493387
28,770.0033817,484,86.27493387
28,780.0044451,484,86.27493387
28,790.0075488,484,86.27493387
28,800.0068982,484,86.27493387
28,810.0056047,484,86.27493387
28,820.0016479,484,86.27493387
28,830.0343697,484,86.27493387
28,840.007334,484,86.27493387
28,850.0038285,484,86.27493387
28,860.0012267,484,86.27493387
28,870.0049953,484,86.27493387
28,880.0067785,484,86.27493387
28,890.0057468,484,86.27493387
28,900.0019846,484,86.27493387
28,910.0010476,484,86.27493387
28,920.0012934,484,86.27493387
28,930.0013471,484,86.27493387
28,940.0066509,484,86.27493387
28,950.0046673,484,86.27493387
28,960.0085762,484,86.27493387
28,970.0047846,484,86.27493387
28,980.0041447,484,86.27493387
28,990.0066998,484,86.27493387
28,1000.004263,484,86.27493387
28,1010.001483,484,86.27493387
28,1020.005531,484,86.27493387
28,1030.000877,484,86.27493387
28,1040.004844,484,86.27493387
28,1050.001251,484,86.27493387
28,1060.000226,484,86.27493387
28,1070.008998,484,86.27493387
28,1080.005196,484,86.27493387
28,1090.0052,484,86.27493387
28,1100.003954,484,86.27493387
28,1110.001554,484,86.27493387
28,1120.010121,484,86.27493387
28,1130.008673,484,86.27493387
28,1140.000057,484,86.27493387
28,1150.004739,484,86.27493387
28,1160.000328,484,86.27493387
28,1170.00315,484,86.27493387
28,1180.004122,484,86.27493387
28,1190.005547,484,86.27493387
28,1200.008751,484,86.27493387
29,10.00093532,98899,2.730348991
29,20.00141048,399182,2.381592359
29,30.00116682,613965,2.195399706
29,40.00068116,1181181,2.12691885
29,50.00015593,1388162,2.047360144
29,60.00054646,1388162,2.047360144
29,70.0004282,2052404,1.890840637
29,80.00051188,2263554,1.857687708
29,90.0000627,2478337,1.819642935
29,100.0002046,2577236,1.811898615
29,110.0006993,3444117,1.706716648
29,120.000267,3748033,1.680877096
29,130.001174,3846932,1.675249402
29,140.0002255,4058082,1.655151977
29,150.001658,5020089,1.581804337
29,160.0000219,5020089,1.581804337
29,170.000015,5020089,1.581804337
29,180.0000408,5894994,1.527888992
29,190.0000596,5894994,1.527888992
29,200.0010059,6195277,1.513216605
29,210.0007918,6410060,1.502321303
29,220.0011284,7076175,1.469637716
29,230.0008299,7376458,1.457796064
29,240.0010538,7781015,1.444542396
29,250.0008059,12201010,1.448473726
29,260.0003197,12860910,1.431516288
29,270.0001643,13162119,1.427319167
29,280.0015025,13256853,1.426236143
29,290.000937,13468003,1.421049558
29,300.0005906,14124352,1.405576432
29,310.0007405,14336428,1.401892695
29,320.0010564,14733187,1.39451033
29,330.001107,14822320,1.393048676
29,340.0000362,15120176,1.387023633
29,350.000385,15901192,1.371784806
29,360.0002642,16197306,1.36634567
29,370.0004742,16292040,1.36534292
29,380.0012047,16594991,1.360189569
29,390.000658,16689725,1.359007119
29,400.0000229,17554864,1.343895068
29,410.0012066,17856889,1.338747576
29,420.0000062,17856889,1.338747576
29,430.0010581,18515888,1.327769444
29,440.0003693,18817603,1.323384759
29,450.0000813,18908478,1.32208186
29,460.0002193,19120554,1.318954853
29,470.000659,19784313,1.309135414
29,480.0001786,20080427,1.304974119
29,490.0002515,24348670,1.276581589
29,500.0015755,24658719,1.27385394
29,510.0006084,25317718,1.266536365
29,520.0031207,25627235,1.264199826
29,530.0002632,25726134,1.263686102
29,540.0004854,25938210,1.261585273
29,550.0003355,26905885,1.252482828
29,560.0000234,27004784,1.251930975
29,570.0005033,27215934,1.249810315
29,580.0003834,28089716,1.241488439
29,590.0012732,28089716,1.241488439
29,600.0011079,28396526,1.238919204
29,610.0011859,28607676,1.23690074
29,620.0013037,29581151,1.229227522
29,630.000612,29675885,1.228580779
29,640.0006418,29890668,1.22690502
29,650.0006592,30558592,1.221420665
29,660.0020943,30859801,1.219034991
29,670.0010431,30954535,1.218403338
29,680.0006969,31165685,1.216621638
29,690.0004106,31739052,1.212190734
29,700.0009074,32040261,1.209860461
29,710.0004656,32139160,1.20938588
29,720.0004141,32139160,1.20938588
29,730.0003097,33017702,1.202735472
29,740.0003111,37104501,1.191581711
29,750.0004768,37495659,1.189375898
29,760.0006235,37702640,1.188293893
29,770.0000217,38676931,1.182518668
29,780.0001867,38766064,1.182034467
29,790.0010531,38980847,1.180811332
29,800.001719,39858112,1.175842241
29,810.0011485,39947245,1.175364042
29,820.0011806,40252903,1.173752898
29,830.0012641,40252903,1.173752898
29,840.0011058,40558783,1.172236674
29,850.000505,41218683,1.168443935
29,860.0003929,41522599,1.166838363
29,870.000277,41522599,1.166838363
29,880.0008483,41832648,1.165194356
29,890.0010872,42703780,1.160533111
29,900.0003893,42794655,1.160120822
29,910.0008895,42794655,1.160120822
29,920.0002117,43669560,1.155528272
29,930.000061,43669560,1.155528272
29,940.0010281,43880710,1.154370899
29,950.0009222,43969843,1.153948845
29,960.0019805,44751842,1.149901667
29,970.0003059,44842717,1.149506933
29,980.0004332,44941616,1.149117803
29,990.0003827,49266877,1.135536456
29,1000.000769,50021511,1.132353579
29,1010.00095,50322720,1.131224339
29,1020.001283,50417454,1.13093263
29,1030.000421,50628604,1.129989648
29,1040.000206,51284953,1.127185304
29,1050.000125,51587904,1.126023134
29,1060.001563,51682638,1.125718158
29,1070.000985,51889619,1.124873791
29,1080.001156,52549519,1.122066112
29,1090.000672,52850728,1.120910025
29,1100.000916,52850728,1.120910025
29,1110.000558,52945462,1.120601953
29,1120.001032,53723828,1.117389948
29,1130.001102,53814703,1.117055265
29,1140.000912,53903836,1.116714926
29,1150.000907,54110817,1.115908087
29,1160.000855,54775417,1.11349707
29,1170.000087,54866292,1.113151815
29,1180.000076,55078368,1.112354701
29,1190.000874,55949108,1.108988452
29,1200.000018,56038241,1.108677895
30,10.0007658,693441,2.456868903
30,20.00048304,1521160,2.191629132
30,30.00082231,2540165,1.96565199
30,40.0004077,3367611,1.855160034
30,50.0002377,4509684,1.736842827
30,60.00010037,5312373,1.680370874
30,70.0008707,6198606,1.624305359
30,80.00052762,7106618,1.577441949
30,90.00050163,8011721,1.537148685
30,100.0013349,9042360,1.496749993
30,110.0005894,9858271,1.468280455
30,120.0009055,12644117,1.477209379
30,130.0000179,13572931,1.455477173
30,140.001116,14530100,1.433811821
30,150.0009487,15412065,1.415201839
30,160.0001731,16270782,1.398213627
30,170.0013814,17161638,1.381808187
30,180.0010183,18192869,1.363812482
30,190.0008872,19090024,1.349808782
30,200.0004082,19820090,1.339016568
30,210.00103,20718995,1.325953316
30,220.0003855,21724164,1.312229413
30,230.0010631,22624198,1.301336437
30,240.0004842,25463815,1.284867259
30,250.0009503,26424706,1.27480659
30,260.0004961,27346977,1.265905685
30,270.000185,28286743,1.256928821
30,280.0000446,29175134,1.248824261
30,290.0012882,30103375,1.240442245
30,300.0006676,30931781,1.233825254
30,310.0006716,31810130,1.226478984
30,320.0005867,32839383,1.218436104
30,330.0005069,33850965,1.210709233
30,340.0014217,34626385,1.205124983
30,350.0007412,37444030,1.196663414
30,360.000675,38516631,1.189935244
30,370.0016043,39382464,1.185016648
30,380.0000765,40270789,1.179807154
30,390.0010276,41203615,1.174528644
30,400.0009367,42054029,1.169712496
30,410.0005293,43038084,1.164377752
30,420.0009193,43958654,1.159442808
30,430.0005858,44841699,1.154909552
30,440.0011244,45771916,1.150203537
30,450.0001178,46769683,1.145253573
30,460.0009439,47669062,1.140922852
30,470.0002148,50502992,1.136434927
30,480.0007989,51551197,1.132015885
30,490.000144,52442672,1.128348452
30,500.0000405,53344158,1.124658827
30,510.0003207,54235051,1.120984581
30,520.0004714,55133722,1.117419573
30,530.0002346,56003090,1.11425283
30,540.0006931,56915736,1.110720499
30,550.0005329,57828771,1.107380719
30,560.0005,58830615,1.103717887
30,570.0003994,59739520,1.100462078
30,580.0003002,60569726,1.097454689
30,590.0002456,63408993,1.091207287
30,600.0008309,64330342,1.088242269
30,610.0004625,65344849,1.085048084
30,620.0009048,66225335,1.082369062
30,630.0004559,67161281,1.079543355
30,640.000124,68027688,1.076995525
30,650.000701,69085367,1.073879372
30,660.0002508,69967622,1.071289482
30,670.0015206,70857215,1.068729291
30,680.0002184,71757168,1.066219146
30,690.0001624,72655526,1.063743729
30,700.0005817,73670270,1.060986306
30,710.0006237,76474461,1.060533691
30,720.0007732,77413028,1.058133857
30,730.0000703,78458789,1.055540806
30,740.0005209,79204182,1.053616255
30,750.0003355,80078293,1.051437252
30,760.0002747,81130318,1.048936606
30,770.0009375,81880599,1.047032202
30,780.0005765,82907061,1.044585139
30,790.0001044,83776146,1.042543285
30,800.0011973,84674851,1.04047
30,810.0007052,85574528,1.038398069
30,820.0004356,88393031,1.034919237
30,830.0005956,89520891,1.032549311
30,840.0004539,90218434,1.031078668
30,850.0011704,91247127,1.028919564
30,860.0004747,92164303,1.027031345
30,870.0006459,93015852,1.025282009
30,880.0010061,93940092,1.023374906
30,890.0014625,94938806,1.021375191
30,900.0008724,95827182,1.019686225
30,910.0010204,96701477,1.018027709
30,920.0007222,97655794,1.016140914
30,930.0013089,98535318,1.014461836
30,940.0009639,101470073,1.011572744
30,950.0008771,102341282,1.009979164
30,960.0005591,103177389,1.008433312
30,970.0026753,104121764,1.006746739
30,980.0005941,104979638,1.005295867
30,990.0010784,105862934,1.003721016
30,1000.000608,106900415,1.00200048
30,1010.000831,107792176,1.000482144
30,1020.000002,108724337,0.9989043965
30,1030.000403,109560132,0.9974661207
30,1040.000273,110595021,0.9957685147
30,1050.000812,111514303,0.9942742559
30,1060.00037,114321392,0.9925150068
30,1070.00041,115205061,0.9911413645
30,1080.00081,116120144,0.9896914015
30,1090.000073,117129741,0.9881715437
30,1100.000453,118046817,0.9867835862
30,1110.001048,118787248,0.9856149021
30,1120.001161,119684047,0.984273515
30,1130.000514,120695410,0.9827648332
30,1140.004135,121611891,0.9814079214
30,1150.000525,122529188,0.9800353937
30,1160.000781,123391850,0.9787789072
30,1170.000747,126218972,0.980253837
30,1180.000142,127223558,0.9788612413
30,1190.000447,128062136,0.9776827262
30,1200.000354,128991562,0.9763909243
31,10.00045609,1618346,2.228300247
31,20.0008235,3326826,1.914550441
31,30.0010283,5109706,1.73848631
31,40.00047493,6837092,1.630735229
31,50.00097919,8582719,1.550990371
31,60.00055623,10300282,1.491332264
31,70.00065517,13002664,1.478704619
31,80.0006392,14792183,1.436811396
31,90.00027514,16480735,1.401487486
31,100.0010276,18215988,1.369937867
31,110.0001116,19955599,1.342500881
31,120.0004933,21693658,1.317655979
31,130.0004709,24363132,1.297107511
31,140.0000935,26131541,1.277372613
31,150.0005341,27886562,1.259647813
31,160.0002472,29693265,1.242676597
31,170.0015707,31418923,1.22785197
31,180.0000236,33132954,1.214162758
31,190.0004854,35780701,1.20267623
31,200.0001791,37566751,1.190536024
31,210.0010192,39265595,1.17958504
31,220.0003519,41076287,1.168755364
31,230.0000882,42846063,1.158784043
31,240.0013032,44616928,1.149211226
31,250.0005655,46376604,1.140260988
31,260.0002389,49042090,1.133214286
31,270.0006478,50759046,1.125525046
31,280.000107,52461725,1.118128441
31,290.0000374,54222356,1.110773861
31,300.0014062,56014109,1.10365922
31,310.0015845,57729468,1.097171923
31,320.0004966,60398134,1.092237192
31,330.000041,62181985,1.086036479
31,340.0005774,63963545,1.080055715
31,350.0008576,65650505,1.074484992
31,360.0012572,67425217,1.068943119
31,370.0010247,69146484,1.063718882
31,380.0002384,70794249,1.058815721
31,390.0010645,73549371,1.055310113
31,400.0000393,75284515,1.050500979
31,410.0006194,77040479,1.045780226
31,420.0004337,78782611,1.041200943
31,430.0007877,80555695,1.036686464
31,440.0010817,82308822,1.032331517
31,450.0020897,85013426,1.029689934
31,460.0003319,86768239,1.025671885
31,470.0009658,88479266,1.02177054
31,480.0013142,90240720,1.01793449
31,490.0028608,91969529,1.014225216
31,500.0002832,93746081,1.010510485
31,510.0004172,95485701,1.006951298
31,520.0012007,98209062,1.005107363
31,530.003166,99897504,1.001788412
31,540.0007062,101604738,0.998576631
31,550.0005026,103381122,0.9953070718
31,560.0008128,105141519,0.9920897478
31,570.0008497,106894574,0.9889270558
31,580.0008895,109553429,0.9858986859
31,590.0002007,111257931,0.9829984532
31,600.0006907,113039132,0.9800214609
31,610.0002389,114871842,0.9770129993
31,620.0011435,116531890,0.9743343545
31,630.0008402,118272988,0.971609167
31,640.0003982,120990697,0.9705877878
31,650.0007436,122753150,0.967927586
31,660.0005405,124474087,0.9653495735
31,670.0000281,126279155,0.9627063761
31,680.000838,128010605,0.960193989
31,690.0005717,129789004,0.9576864027
31,700.0002546,132472038,0.9554017087
31,710.0000269,134180736,0.9531029092
31,720.0005403,135846303,0.950878547
31,730.000102,137626667,0.9485114215
31,740.0009735,139358457,0.9462532706
31,750.0005772,141115633,0.9439888895
31,760.0006223,142878573,0.941743721
31,770.0011444,145479003,0.9412883842
31,780.0010505,147277247,0.9390857252
31,790.0011003,148987557,0.9370248022
31,800.000155,150751154,0.9349275018
31,810.00037,152565308,0.9328100939
31,820.0002277,154309737,0.9307705337
31,830.0002472,157061285,0.9302684188
31,840.0002379,158722563,0.9283744237
31,850.0008783,160465747,0.9264152653
31,860.0036941,162294787,0.9243992878
31,870.0002215,163984561,0.9225240186
31,880.0011351,165738899,0.9206132439
31,890.0008941,168431801,0.9189977998
31,900.0005162,170177721,0.917174244
31,910.0007825,171928015,0.9153590711
31,920.0005314,173654334,0.9136010472
31,930.0034497,175364270,0.9118520472
31,940.0011013,177108117,0.9101113304
31,950.0007372,178872057,0.9083190649
31,960.0011027,181578146,0.9081822979
31,970.0001147,183349013,0.9064601592
31,980.0003729,185029874,0.9048348019
31,990.0000298,186793728,0.9031937503
31,1000.00109,188457952,0.9015921214
31,1010.000373,190284210,0.8999316698
31,1020.001296,192907775,0.8987549573
31,1030.0008,194700265,0.8971778186
31,1040.000299,196452179,0.8956314629
31,1050.000934,198203173,0.8940801624
31,1060.002205,199951655,0.8925600884
31,1070.00135,201664398,0.8910741257
31,1080.001417,204416444,0.8910115766
31,1090.000224,206102832,0.8895888696
31,1100.000859,207836968,0.8881267608
31,1110.000465,209581314,0.8866681802
31,1120.001003,211392020,0.8851965008
31,1130.001016,213134173,0.8837649893
31,1140.001014,215857196,0.8825189631
31,1150.000598,217643987,0.8810935603
31,1160.001264,219366020,0.8797150145
31,1170.000707,221061746,0.8783678929
31,1180.00051,222920239,0.8769537115
31,1190.000175,224607517,0.8756317486
31,1200.000129,227302521,0.8744587832
32,10.00122213,2124618,2.160515475
32,20.00007772,4410141,1.838446575
32,30.00147128,6629033,1.676001806
32,40.00015688,9329148,1.600901981
32,50.00076008,11589718,1.524005165
32,60.00126386,13868634,1.463344634
32,70.00062919,16131005,1.414739118
32,80.00042486,18408231,1.373949425
32,90.00097966,21103952,1.34341177
32,100.0008132,23395237,1.313813358
32,110.0019588,25678776,1.287861836
32,120.0003676,27905264,1.26523796
32,130.0004599,30648011,1.246461907
32,140.0006003,32962290,1.227743781
32,150.0004129,35214210,1.211015949
32,160.0014403,37493196,1.195608032
32,170.0005586,40205087,1.182356975
32,180.0022414,42469522,1.169411188
32,190.003448,44767784,1.157398814
32,200.0031621,47050542,1.146016977
32,210.0004585,49726951,1.136520497
32,220.0008118,51992245,1.126741229
32,230.0027173,54299035,1.117372135
32,240.0003507,56552181,1.108541486
32,250.0025232,58838908,1.100076629
32,260.0071814,61583651,1.092879533
32,270.0124426,63801341,1.085322818
32,280.0054398,66102975,1.077917782
32,290.0009232,68340018,1.071087661
32,300.0045979,71050057,1.06460031
32,310.0014544,73341793,1.0582761
32,320.0021865,75594648,1.052261457
32,330.0019462,77899423,1.046368241
32,340.0011003,80580313,1.040699922
32,350.0008392,82901257,1.035296373
32,360.0025792,85172261,1.030189134
32,370.000406,87399578,1.025290061
32,380.0045984,90137862,1.020374617
32,390.0017788,92429336,1.015712404
32,400.0022602,94704982,1.011269478
32,410.0000319,96951365,1.006928288
32,420.0000129,99692988,1.003685355
32,430.000634,101972253,0.9996390628
32,440.0009408,104251707,0.9956051376
32,450.0006366,106510751,0.9917760218
32,460.0012746,108785414,0.9879436939
32,470.0013366,111510341,0.9851968387
32,480.0004232,113770054,0.9816943708
32,490.0011361,116072445,0.9781733736
32,500.000037,118328891,0.9747636551
32,510.0004482,121058253,0.9722137877
32,520.0000212,123335499,0.969029799
32,530.0007927,125602662,0.9658469148
32,540.0001953,127908706,0.9626600035
32,550.0002398,130588254,0.9605158761
32,560.0004261,132871044,0.9575581621
32,570.0003445,135163258,0.9546581937
32,580.0017636,137411310,0.95182545
32,590.0014541,140112022,0.9498102782
32,600.0016596,142435533,0.9470545889
32,610.0006604,144693332,0.9443566859
32,620.0046067,146972027,0.9417150221
32,630.0022168,149694368,0.9398714946
32,640.0005977,151937567,0.9373720832
32,650.0027964,154217921,0.9348748351
32,660.0029685,156509735,0.9324001388
32,670.0008693,159210460,0.9300667469
32,680.0010209,161494373,0.9276847572
32,690.0010967,163768134,0.9253513937
32,700.000272,166035407,0.923041131
32,710.0024283,168772852,0.9215489919
32,720.0041375,171041553,0.9193395928
32,730.0025902,173306908,0.9171637278
32,740.0020592,175585135,0.915001784
32,750.0012777,178297857,0.9130462361
32,760.0015063,180594872,0.9109499229
32,770.0026941,182869781,0.9089168639
32,780.0044632,185122234,0.9068939708
32,790.0005157,187869525,0.9050311275
32,800.0013735,190125520,0.9030539735
32,810.0030127,192410267,0.9011122652
32,820.0004518,194714296,0.8991709255
32,830.0002835,197376498,0.8980735369
32,840.0299444,199686385,0.896179225
32,850.0002565,201962441,0.8943438419
32,860.0006442,204238564,0.8925550742
32,870.006166,206489390,0.8907596345
32,880.0010655,209249127,0.8891634078
32,890.0017247,211483674,0.8874335958
32,900.0002325,213761944,0.8857217941
32,910.002003,216055186,0.8840159708
32,920.0005958,218750965,0.8830512491
32,930.0007763,221052840,0.8813648609
32,940.0037346,223349102,0.8797142131
32,950.0020721,225606545,0.8780943974
32,960.0005798,228317738,0.8771760409
32,970.0032361,230613120,0.8755929943
32,980.0005414,232885975,0.8740434787
32,990.0008364,235122509,0.8725068244
32,1000.00389,237838266,0.8711469452
32,1010.000633,240120622,0.86962795
32,1020.000243,242390947,0.8681245878
32,1030.002565,244692575,0.8666323095
32,1040.000015,247382379,0.8658114007
32,1050.000776,249695321,0.8643423687
32,1060.000801,251974305,0.8629140985
32,1070.002951,254201006,0.8615121486
32,1080.000659,256934264,0.8607279508
32,1090.00204,259214274,0.8593417897
32,1100.00062,261471009,0.8579738574
32,1110.000353,263739834,0.8566137355
32,1120.001021,266466506,0.855895624
32,1130.000957,268705249,0.8545753761
32,1140.00975,271003473,0.8532399344
32,1150.000663,273255445,0.85192068
32,1160.000962,275962814,0.8512214776
32,1170.001379,278226240,0.8499547108
32,1180.001166,280491699,0.8486903476
32,1190.002915,282798461,0.8474264211
32,1200.001262,285519061,0.8467434729
33,10.00032091,0,nan
33,20.00071478,867041,2.203978841
33,30.00024199,867041,2.203978841
33,40.00061154,1421899,1.988088653
33,50.0002954,1674698,1.910666555
33,60.00116754,1997954,1.838008074
33,70.00081372,2544452,1.742721027
33,80.00091434,2797324,1.699812217
33,90.00067258,3118928,1.659243019
